,image,bg_type,pred_cls,pred_lbl,f_S,f_0,delta_f,f_G,f_B,f_T,f_N,method,aucI_pred,aucD_pred,aucI_r,aucD_r,aucI_adj,aucD_adj,aucI_adj_r,aucD_adj_r,aucI_clip,aucI_clipr,aucD_clip,aucD_clipr,threshold,best_point,max_IoU,au_IoU,time_load,time_exp,time_aucI,time_aucD,time_auc_IoU,time_total
10,ILSVRC2012_val_00004677,gray,1,goldfish,8.563647270202637,0.6596946120262146,7.903952658176422,7.12725305557251,8.331164360046387,7.9039530754089355,9341,GradCAM,3.7037548039195234,5.494074178232374,0.4685952585554221,0.6951046515569774,3.7156459626483933,5.41219490586913,0.4700997158154177,0.6847453677898501,3.578539732880463,0.4527531757338175,5.453134545324636,0.6899250096947961,-3.3175124316499858e-09,0.9998007015306123,0.10527050193358051,0.05008052428054752,0.303896427154541,0.12825751304626465,0.6015162467956543,0.5790457725524902,0.0998525619506836,1.7125685214996338
11,ILSVRC2012_val_00004677,gray,1,goldfish,8.563647270202637,0.6596946120262146,7.903952658176422,7.12725305557251,8.331164360046387,7.9039530754089355,50151,aIDG,4.372488405126649,4.147066000749818,0.5532027607411449,0.5246825519606163,4.3747803978224,3.872394181417339,0.5534927413095179,0.48993135154650025,4.365002065095147,0.552255596638408,3.949591843371532,0.4996983205884991,0.0002854892455751377,0.1521843112244898,0.21388967202330608,0.1537434102752505,0.303896427154541,1.7796177864074707,1.2606863975524902,1.2793946266174316,0.07755827903747559,4.701153516769409
12,ILSVRC2012_val_00004677,gray,1,goldfish,8.563647270202637,0.6596946120262146,7.903952658176422,7.12725305557251,8.331164360046387,7.903952598571779,50176,aGradExpl,3.769116308949342,4.637299711813339,0.47686473808856567,0.5867064173138418,3.7684591865572106,4.301338724781312,0.47678159933334713,0.5442009776676728,3.7687877477532763,0.47682316871095637,4.388851793849964,0.5552730430461786,0.00011556533712903776,0.363101881377551,0.14144161647561687,0.11767811464141933,0.303896427154541,0.5753045082092285,1.3059487342834473,1.324366807937622,0.07496070861816406,3.584477186203003
13,ILSVRC2012_val_00004677,gray,1,goldfish,8.563647270202637,0.6596946120262146,7.903952658176422,7.12725305557251,8.331164360046387,7.903952121734619,50153,ShapGradE,4.641042932233064,3.95617348304623,0.5871800035279099,0.5005310239609239,4.643295406727404,3.561345969028628,0.587464984614023,0.4505778511897175,4.632621871231466,0.5861145796784382,3.659040836636951,0.46293810607776514,0.0001487724459652147,0.30458785076530615,0.14314303185279895,0.12269250979837963,0.303896427154541,0.5214033126831055,1.3085575103759766,1.3136961460113525,0.07931256294250488,3.5268659591674805
14,ILSVRC2012_val_00006007,gray,1,goldfish,9.629104614257812,0.6596946120262146,8.969410002231598,7.12725305557251,8.331164360046387,8.969410002231598,19,BPT-100,8.05447086655744,2.815393485967545,0.897993397887687,0.31388837392860663,8.054470841012591,2.8153934704011534,0.897993396291134,0.3138883719828077,8.054470853785014,0.897993397887687,2.8153934863666836,0.3138883719329154,0.00025956798466572693,0.1200374681122449,0.49901947967054516,0.21054180645885662,0.07999897003173828,1.4250924587249756,0.2329423427581787,0.2753734588623047,0.07924246788024902,2.0926496982574463
15,ILSVRC2012_val_00006007,gray,1,goldfish,9.629104614257812,0.6596946120262146,8.969410002231598,7.12725305557251,8.331164360046387,8.969410002231598,56,BPT-500,8.633399586392832,2.9041940409996623,0.9625381766040382,0.32378875358165027,8.633399586392832,2.9041940409996623,0.9625381766040382,0.323788752498275,8.633399586392832,0.9625381766040382,2.9041940409996623,0.323788752498275,0.0002968533435242914,0.09275350765306123,0.4599479467900521,0.20684106714145933,0.07999897003173828,6.14166784286499,0.41081690788269043,0.4166710376739502,0.07604789733886719,7.125202655792236
16,ILSVRC2012_val_00006007,gray,1,goldfish,9.629104614257812,0.6596946120262146,8.969410002231598,7.12725305557251,8.331164360046387,8.9694100022316,93,BPT-1000,8.701704234017857,3.3760465413215566,0.9701534821158891,0.376395612793686,8.651223760687422,3.3760465413215566,0.9645254099343626,0.3763956117103107,8.676464087139738,0.9673394470776154,3.3760465413215566,0.3763956117103107,0.000609905248583667,0.06716358418367346,0.4235180100145372,0.18419875981103564,0.07999897003173828,11.353945255279541,0.5049717426300049,0.5008103847503662,0.0715630054473877,12.511289358139038
17,ILSVRC2012_val_00006007,gray,1,goldfish,9.629104614257812,0.6596946120262146,8.969410002231598,7.12725305557251,8.331164360046387,8.969410121440887,34,Partition-100,6.671041530461945,3.901972119107235,0.743754784842687,0.4350310820226121,6.670068955391038,3.905846408169185,0.7436463533501539,0.43546302617308974,6.6705552319787005,0.7437005675758938,3.889000458224696,0.4335848741442421,0.00031764246008539657,0.09341119260204081,0.2861858811579482,0.18304035395285617,0.07999897003173828,1.9636859893798828,0.42438650131225586,0.4168081283569336,0.07822489738464355,2.963104486465454
18,ILSVRC2012_val_00006007,gray,1,goldfish,9.629104614257812,0.6596946120262146,8.969410002231598,7.12725305557251,8.331164360046387,8.969410121440887,100,Partition-500,6.91483887091127,3.8058756858500065,0.7709357580469983,0.4243172804690032,6.914838841108947,3.815534862984276,0.770935754321708,0.4253941821402155,6.914838856010109,0.7709357561843532,3.7999041108794662,0.42365150663577616,0.00022087726485381533,0.2264827806122449,0.3353726362625139,0.19630189058943676,0.07999897003173828,6.834201812744141,0.8290321826934814,0.8227536678314209,0.07086992263793945,8.63685655593872
19,ILSVRC2012_val_00006007,gray,1,goldfish,9.629104614257812,0.6596946120262146,8.969410002231598,7.12725305557251,8.331164360046387,8.969410121440887,156,Partition-1000,7.2845959475606055,3.5638244155775376,0.812159994341509,0.39733098053723215,7.272543500804781,3.560333058646671,0.8108162658041989,0.3969417267922388,7.278569752388465,0.8114881289609689,3.5620787287492077,0.3971363526193734,0.00023331983668175682,0.20308514030612246,0.3447741935483871,0.19640729334641915,0.07999897003173828,13.01651406288147,0.9891908168792725,1.0416648387908936,0.07417988777160645,15.20154857635498
20,ILSVRC2012_val_00006007,gray,1,goldfish,9.629104614257812,0.6596946120262146,8.969410002231598,7.12725305557251,8.331164360046387,8.969408988952637,31,LIME-100,7.629078388090568,3.9643829594056204,0.8505663742971776,0.4419892799120061,7.628514816290794,3.973267078444799,0.8505035381721409,0.442979769841073,7.628796602190681,0.8505349562346592,3.9667093276832612,0.44224864684066945,0.00039891096279504816,0.16240832270408162,0.34707631318136767,0.17494290125364254,0.07999897003173828,15.168176889419556,0.37497425079345703,0.3694453239440918,0.06732726097106934,16.059922695159912
21,ILSVRC2012_val_00006007,gray,1,goldfish,9.629104614257812,0.6596946120262146,8.969410002231598,7.12725305557251,8.331164360046387,8.969409942626953,100,LIME-500,8.04999952932834,5.929929818686013,0.897494891314822,0.6611281893347039,8.038663786048385,5.92992977723503,0.8962310668968936,0.6611281869544263,8.04188437964316,0.8965901285191015,5.92992979796052,0.6611281881445651,0.000524531153327747,0.1882374043367347,0.2211286089238845,0.12015656495417774,0.07999897003173828,11.562782049179077,0.8241286277770996,0.8342363834381104,0.07825946807861328,13.379405498504639
22,ILSVRC2012_val_00006007,gray,1,goldfish,9.629104614257812,0.6596946120262146,8.969410002231598,7.12725305557251,8.331164360046387,8.969409942626953,200,LIME-1000,8.495442600235966,6.81754963148661,0.9471573611464211,0.7600889821113347,8.431639450107472,6.817549623902982,0.9400439370059458,0.7600889811633814,8.46354101400535,0.9436006472984741,6.817549623902982,0.760088981637358,0.001332994952227591,0.053611288265306124,0.17308524448290782,0.11186836663496576,0.07999897003173828,15.120755672454834,1.0061163902282715,1.0381791591644287,0.08280706405639648,17.32785725593567
23,ILSVRC2012_val_00006007,gray,1,goldfish,9.629104614257812,0.6596946120262146,8.969410002231598,7.12725305557251,8.331164360046387,0.0,1,LRP,4.484705924987793,4.484705924987793,0.5000001192092896,0.5000001192092896,4.48470401763916,4.48470401763916,0.49999988079071045,0.49999988079071045,4.484704971313477,0.5,4.484704971313477,0.5,-2.2550526872603077e-09,0.9875438456632653,0.10868294256395783,0.09056843325219173,0.07999897003173828,0.0,0.05778312683105469,0.06127595901489258,0.08214521408081055,0.2812032699584961
24,ILSVRC2012_val_00006007,gray,1,goldfish,9.629104614257812,0.6596946120262146,8.969410002231598,7.12725305557251,8.331164360046387,8.969409942626953,3946,GradCAM,5.6599502570497116,5.547162303415945,0.6310282149201787,0.6184534284865901,5.666821009667153,5.547162293874639,0.6317942203413065,0.618453427293927,5.472525168865994,0.6101321103181966,5.547162303415945,0.6184534284865901,-2.6002826367475207e-09,0.9976682079081632,0.10853239594151953,0.05106337943855134,0.07999897003173828,0.11109089851379395,0.6209602355957031,0.49775123596191406,0.0998845100402832,1.4096858501434326
25,ILSVRC2012_val_00006007,gray,1,goldfish,9.629104614257812,0.6596946120262146,8.969410002231598,7.12725305557251,8.331164360046387,8.969409942626953,50141,aIDG,4.30802580806467,5.471540140058154,0.48030202876863815,0.6100223017086654,4.318204578006881,5.470510726900326,0.481436860462481,0.6099075329062652,4.273759876614868,0.4764817182170853,5.46594278610725,0.6093982534359327,4.480628348288052e-08,0.9997209821428571,0.10850843267812288,0.07060029268879027,0.07999897003173828,1.85325026512146,1.1795108318328857,1.3172662258148193,0.08243250846862793,4.512458801269531
26,ILSVRC2012_val_00006007,gray,1,goldfish,9.629104614257812,0.6596946120262146,8.969410002231598,7.12725305557251,8.331164360046387,8.969409942626953,50176,aGradExpl,3.6331538643583423,5.5946039331076705,0.405060522345178,0.6237426943002253,3.6340968002516503,5.595808955768306,0.4051656504366594,0.6238770432692593,3.574865941894336,0.39856199864148145,5.590244767989025,0.6232566912085347,8.64363502846279e-08,0.9993024553571429,0.10850966236563428,0.054412364975078266,0.07999897003173828,0.6313378810882568,1.3332924842834473,1.250256061553955,0.08255457878112793,3.3774399757385254
